ibge;municipio;ano;populacao
354470;Sagres;2015;2442
354480;Sales;2015;6010
354490;Sales Oliveira;2015;11434
354500;Salesópolis;2015;16659
354510;Salmourão;2015;5144
354515;Saltinho;2015;7833
354520;Salto;2015;114132
354530;Salto de Pirapora;2015;43573
354540;Salto Grande;2015;9191
354550;Sandovalina;2015;4082
354560;Santa Adélia;2015;15140
354570;Santa Albertina;2015;5947
354580;Santa Bárbara d'Oeste;2015;189614
354600;Santa Branca;2015;14495
354610;Santa Clara d'Oeste;2015;2124
354620;Santa Cruz da Conceição;2015;4330
354625;Santa Cruz da Esperança;2015;2080
354630;Santa Cruz das Palmeiras;2015;32774
354640;Santa Cruz do Rio Pardo;2015;46530
354650;Santa Ernestina;2015;5646
354660;Santa Fé do Sul;2015;31309
354670;Santa Gertrudes;2015;24861
354680;Santa Isabel;2015;54941
354690;Santa Lúcia;2015;8660
354700;Santa Maria da Serra;2015;5903
354710;Santa Mercedes;2015;2923
354740;Santa Rita d'Oeste;2015;2545
354750;Santa Rita do Passa Quatro;2015;27379
354760;Santa Rosa de Viterbo;2015;25643
354765;Santa Salete;2015;1518
354720;Santana da Ponte Pensa;2015;1571
354730;Santana de Parnaíba;2015;127403
354770;Santo Anastácio;2015;20926
354780;Santo André;2015;707821
354790;Santo Antônio da Alegria;2015;6728
354800;Santo Antônio de Posse;2015;22386
354805;Santo Antônio do Aracanguá;2015;8160
354810;Santo Antônio do Jardim;2015;6013
354820;Santo Antônio do Pinhal;2015;6741
354830;Santo Expedito;2015;3008
354840;Santópolis do Aguapeí;2015;4607
354850;Santos;2015;431854
354860;São Bento do Sapucaí;2015;10814
354870;São Bernardo do Campo;2015;815521
354880;São Caetano do Sul;2015;157624
354890;São Carlos;2015;241425
354900;São Francisco;2015;2839
354910;São João da Boa Vista;2015;88849
354920;São João das Duas Pontes;2015;2595
354925;São João de Iracema;2015;1880
354930;São João do Pau d'Alho;2015;2127
354940;São Joaquim da Barra;2015;50072
354950;São José da Bela Vista;2015;8794
354960;São José do Barreiro;2015;4161
354970;São José do Rio Pardo;2015;54194
354980;São José do Rio Preto;2015;442473
354990;São José dos Campos;2015;689051
354995;São Lourenço da Serra;2015;15177
355000;São Luís do Paraitinga;2015;10675
355010;São Manuel;2015;40242
355020;São Miguel Arcanjo;2015;32633
355030;São Paulo;2015;11943037
355040;São Pedro;2015;34274
355050;São Pedro do Turvo;2015;7542
355060;São Roque;2015;86606
355070;São Sebastião;2015;83290
355080;São Sebastião da Grama;2015;12277
355090;São Simão;2015;15056
355100;São Vicente;2015;355006
355110;Sarapuí;2015;9840
355120;Sarutaiá;2015;3670
355130;Sebastianópolis do Sul;2015;3338
355140;Serra Azul;2015;13314
355160;Serra Negra;2015;28289
355150;Serrana;2015;42840
355170;Sertãozinho;2015;120214
355180;Sete Barras;2015;13048
355190;Severínia;2015;16803
355200;Silveiras;2015;6145
355210;Socorro;2015;39538
355220;Sorocaba;2015;645700
355230;Sud Mennucci;2015;7677
355240;Sumaré;2015;266529
355255;Suzanápolis;2015;3749
355250;Suzano;2015;285307
355260;Tabapuã;2015;12080
355270;Tabatinga;2015;15874
355280;Taboão da Serra;2015;272832
355290;Taciba;2015;6101
355300;Taguaí;2015;12668
355310;Taiaçu;2015;6186
355320;Taiúva;2015;5574
355330;Tambaú;2015;23104
355340;Tanabi;2015;25402
355350;Tapiraí;2015;7982
355360;Tapiratiba;2015;13002
355365;Taquaral;2015;2804
355370;Taquaritinga;2015;56386
355380;Taquarituba;2015;23060
355385;Taquarivaí;2015;5605
355390;Tarabai;2015;7168
355395;Tarumã;2015;14227
355400;Tatuí;2015;116697
355410;Taubaté;2015;302303
355420;Tejupá;2015;4704
355430;Teodoro Sampaio;2015;22619
355440;Terra Roxa;2015;9089
355450;Tietê;2015;40213
355460;Timburi;2015;2681
355465;Torre de Pedra;2015;2368
355470;Torrinha;2015;9817
355475;Trabiju;2015;1663
355480;Tremembé;2015;44953
355490;Três Fronteiras;2015;5702
355495;Tuiuti;2015;6542
355500;Tupã;2015;65329
355510;Tupi Paulista;2015;15121
355520;Turiúba;2015;2000
355530;Turmalina;2015;1857
355535;Ubarana;2015;5926
355540;Ubatuba;2015;86474
355550;Ubirajara;2015;4675
355560;Uchoa;2015;9937
355570;União Paulista;2015;1756
355580;Urânia;2015;9090
355590;Uru;2015;1216
355600;Urupês;2015;13474
355610;Valentim Gentil;2015;12457
355620;Valinhos;2015;120682
355630;Valparaíso;2015;25040
355635;Vargem;2015;9883
355640;Vargem Grande do Sul;2015;41726
355645;Vargem Grande Paulista;2015;48919
355650;Várzea Paulista;2015;116633
355660;Vera Cruz;2015;10928
355670;Vinhedo;2015;72892
355680;Viradouro;2015;18395
355690;Vista Alegre do Alto;2015;8054
355695;Vitória Brasil;2015;1815
355700;Votorantim;2015;117759
355710;Votuporanga;2015;91212
355715;Zacarias;2015;2578
410010;Abatiá;2015;7661
410020;Adrianópolis;2015;6177
410030;Agudos do Sul;2015;8958
410040;Almirante Tamandaré;2015;112722
410045;Altamira do Paraná;2015;3024
412862;Alto Paraíso;2015;2975
410060;Alto Paraná;2015;14402
410070;Alto Piquiri;2015;10077
410050;Altônia;2015;21557
410080;Alvorada do Sul;2015;11001
410090;Amaporã;2015;5946
410100;Ampére;2015;18490
410105;Anahy;2015;2859
410110;Andirá;2015;20469
410115;Ângulo;2015;2923
410120;Antonina;2015;19108
410130;Antônio Olinto;2015;7462
410140;Apucarana;2015;129845
410150;Arapongas;2015;115607
410160;Arapoti;2015;27345
410165;Arapuã;2015;3315
410170;Araruna;2015;13845
410180;Araucária;2015;133974
410185;Ariranha do Ivaí;2015;2282
410190;Assaí;2015;15809
410200;Assis Chateaubriand;2015;33505
410210;Astorga;2015;25705
410220;Atalaia;2015;3936
410230;Balsa Nova;2015;12316
410240;Bandeirantes;2015;32012
410250;Barbosa Ferraz;2015;12161
410270;Barra do Jacaré;2015;2782
410260;Barracão;2015;10123
410275;Bela Vista da Caroba;2015;3738
410280;Bela Vista do Paraíso;2015;15389
410290;Bituruna;2015;16256
410300;Boa Esperança;2015;4354
410302;Boa Esperança do Iguaçu;2015;2643
410304;Boa Ventura de São Roque;2015;6564
410305;Boa Vista da Aparecida;2015;7802
410310;Bocaiúva do Sul;2015;12177
410315;Bom Jesus do Sul;2015;3687
410320;Bom Sucesso;2015;6882
410322;Bom Sucesso do Sul;2015;3306
410330;Borrazópolis;2015;7230
410335;Braganey;2015;5614
410337;Brasilândia do Sul;2015;2926
410340;Cafeara;2015;2853
410345;Cafelândia;2015;16722
410347;Cafezal do Sul;2015;4191
410350;Califórnia;2015;8420
410360;Cambará;2015;24920
410370;Cambé;2015;103172
410380;Cambira;2015;7651
410390;Campina da Lagoa;2015;14865
410395;Campina do Simão;2015;4006
410400;Campina Grande do Sul;2015;41634
410405;Campo Bonito;2015;4126
410410;Campo do Tenente;2015;7660
410420;Campo Largo;2015;124250
410425;Campo Magro;2015;27560
410430;Campo Mourão;2015;92252
410440;Cândido de Abreu;2015;15888
410442;Candói;2015;15671
410445;Cantagalo;2015;13270
410450;Capanema;2015;19023
410460;Capitão Leônidas Marques;2015;15554
410465;Carambeí;2015;21705
410470;Carlópolis;2015;14170
410480;Cascavel;2015;312316
410490;Castro;2015;70133
410500;Catanduvas;2015;10285
410510;Centenário do Sul;2015;11086
410520;Cerro Azul;2015;17557
410530;Céu Azul;2015;11538
410540;Chopinzinho;2015;19615
410550;Cianorte;2015;77644
410560;Cidade Gaúcha;2015;12047
410570;Clevelândia;2015;17012
410580;Colombo;2015;232017
410590;Colorado;2015;23473
410600;Congonhinhas;2015;8653
410610;Conselheiro Mairinck;2015;3793
410620;Contenda;2015;17535
410630;Corbélia;2015;16880
410640;Cornélio Procópio;2015;47854
410645;Coronel Domingos Soares;2015;7494
410650;Coronel Vivida;2015;21375
410655;Corumbataí do Sul;2015;3600
410680;Cruz Machado;2015;18572
410657;Cruzeiro do Iguaçu;2015;4302
410660;Cruzeiro do Oeste;2015;20902
410670;Cruzeiro do Sul;2015;4550
410685;Cruzmaltina;2015;3071
410690;Curitiba;2015;1868522
410700;Curiúva;2015;14703
410715;Diamante D'Oeste;2015;5197
410710;Diamante do Norte;2015;5325
410712;Diamante do Sul;2015;3501
410720;Dois Vizinhos;2015;38989
410725;Douradina;2015;8237
410730;Doutor Camargo;2015;5964
412863;Doutor Ulysses;2015;5695
410740;Enéas Marques;2015;6078
410750;Engenheiro Beltrão;2015;14081
410753;Entre Rios do Oeste;2015;4303
410752;Esperança Nova;2015;1836
410754;Espigão Alto do Iguaçu;2015;4405
410755;Farol;2015;3289
410760;Faxinal;2015;16981
410765;Fazenda Rio Grande;2015;92742
410770;Fênix;2015;4822
410773;Fernandes Pinheiro;2015;5825
410775;Figueira;2015;8074
410785;Flor da Serra do Sul;2015;4711
410780;Floraí;2015;5027
410790;Floresta;2015;6454
410800;Florestópolis;2015;10945
410810;Flórida;2015;2647
410820;Formosa do Oeste;2015;7070
410830;Foz do Iguaçu;2015;259713
410845;Foz do Jordão;2015;5038
410832;Francisco Alves;2015;6267
410840;Francisco Beltrão;2015;86422
410850;General Carneiro;2015;13812
410855;Godoy Moreira;2015;3148
410860;Goioerê;2015;29199
410865;Goioxim;2015;7350
410870;Grandes Rios;2015;6121
410880;Guaíra;2015;32323
410890;Guairaçá;2015;6466
410895;Guamiranga;2015;8438
410900;Guapirama;2015;3876
410910;Guaporema;2015;2255
410920;Guaraci;2015;5386
410930;Guaraniaçu;2015;13533
410940;Guarapuava;2015;176757
410950;Guaraqueçaba;2015;7809
410960;Guaratuba;2015;35154
410965;Honório Serpa;2015;5592
410970;Ibaiti;2015;30464
410975;Ibema;2015;6279
410980;Ibiporã;2015;52173
410990;Icaraíma;2015;8395
411000;Iguaraçu;2015;4253
411005;Iguatu;2015;2266
411007;Imbaú;2015;12399
411010;Imbituva;2015;31000
411020;Inácio Martins;2015;11141
411030;Inajá;2015;3082
411040;Indianópolis;2015;4425
411050;Ipiranga;2015;14846
411060;Iporã;2015;14524
411065;Iracema do Oeste;2015;2439
411070;Irati;2015;59226
411080;Iretama;2015;10463
411090;Itaguajé;2015;4552
411095;Itaipulândia;2015;10306
411100;Itambaracá;2015;6720
411110;Itambé;2015;6103
411120;Itapejara d'Oeste;2015;11424
411125;Itaperuçu;2015;26822
411130;Itaúna do Sul;2015;3214
411140;Ivaí;2015;13522
411150;Ivaiporã;2015;32191
411155;Ivaté;2015;7955
411160;Ivatuba;2015;3175
411170;Jaboti;2015;5153
411180;Jacarezinho;2015;39610
411190;Jaguapitã;2015;13111
411200;Jaguariaíva;2015;34151
411210;Jandaia do Sul;2015;20954
411220;Janiópolis;2015;5872
411230;Japira;2015;4997
411240;Japurá;2015;9114
411250;Jardim Alegre;2015;11879
411260;Jardim Olinda;2015;1378
411270;Jataizinho;2015;12377
411275;Jesuítas;2015;8752
411280;Joaquim Távora;2015;11485
411290;Jundiaí do Sul;2015;3385
411295;Juranda;2015;7537
411300;Jussara;2015;6893
411310;Kaloré;2015;4319
411320;Lapa;2015;47132
411325;Laranjal;2015;6132
411330;Laranjeiras do Sul;2015;31743
411340;Leópolis;2015;4075
411342;Lidianópolis;2015;3638
411345;Lindoeste;2015;5026
411350;Loanda;2015;22441
411360;Lobato;2015;4655
411370;Londrina;2015;546245
411373;Luiziana;2015;7340
411375;Lunardelli;2015;5001
411380;Lupionópolis;2015;4816
411390;Mallet;2015;13407
411400;Mamborê;2015;13621
411410;Mandaguaçu;2015;21651
411420;Mandaguari;2015;33919
411430;Mandirituba;2015;25011
411435;Manfrinópolis;2015;2844
411440;Mangueirinha;2015;17012
411450;Manoel Ribas;2015;13471
411460;Marechal Cândido Rondon;2015;50651
411470;Maria Helena;2015;5853
411480;Marialva;2015;34216
411490;Marilândia do Sul;2015;8926
411500;Marilena;2015;7040
411510;Mariluz;2015;10381
411520;Maringá;2015;398500
411530;Mariópolis;2015;6514
411535;Maripá;2015;5689
411540;Marmeleiro;2015;14283
411545;Marquinho;2015;4733
411550;Marumbi;2015;4686
411560;Matelândia;2015;17261
411570;Matinhos;2015;32642
411573;Mato Rico;2015;3547
411575;Mauá da Serra;2015;9773
411580;Medianeira;2015;44632
411585;Mercedes;2015;5364
411590;Mirador;2015;2284
411600;Miraselva;2015;1847
411605;Missal;2015;10693
411610;Moreira Sales;2015;12446
411620;Morretes;2015;16241
411630;Munhoz de Melo;2015;3878
411640;Nossa Senhora das Graças;2015;4007
411650;Nova Aliança do Ivaí;2015;1506
411660;Nova América da Colina;2015;3491
411670;Nova Aurora;2015;11193
411680;Nova Cantu;2015;6306
411690;Nova Esperança;2015;27569
411695;Nova Esperança do Sudoeste;2015;5114
411700;Nova Fátima;2015;8222
411705;Nova Laranjeiras;2015;11748
411710;Nova Londrina;2015;13264
411720;Nova Olímpia;2015;5720
411725;Nova Prata do Iguaçu;2015;10564
411721;Nova Santa Bárbara;2015;4133
411722;Nova Santa Rosa;2015;8024
411727;Nova Tebas;2015;6487
411729;Novo Itacolomi;2015;2862
411730;Ortigueira;2015;22895
411740;Ourizona;2015;3437
411745;Ouro Verde do Oeste;2015;5912
411750;Paiçandu;2015;39237
411760;Palmas;2015;47787
411770;Palmeira;2015;33391
411780;Palmital;2015;14051
411790;Palotina;2015;30702
411800;Paraíso do Norte;2015;13024
411810;Paranacity;2015;11023
411820;Paranaguá;2015;149785
411830;Paranapoema;2015;3046
411840;Paranavaí;2015;86098
411845;Pato Bragado;2015;5304
411850;Pato Branco;2015;78876
411860;Paula Freitas;2015;5727
411870;Paulo Frontin;2015;7220
411880;Peabiru;2015;13952
411885;Perobal;2015;5944
411890;Pérola;2015;10871
411900;Pérola d'Oeste;2015;6589
411910;Piên;2015;12178
411915;Pinhais;2015;126608
411925;Pinhal de São Bento;2015;2707
411920;Pinhalão;2015;6332
411930;Pinhão;2015;31694
411940;Piraí do Sul;2015;24769
411950;Piraquara;2015;104988
411960;Pitanga;2015;31627
411965;Pitangueiras;2015;3068
411970;Planaltina do Paraná;2015;4225
411980;Planalto;2015;13677
411990;Ponta Grossa;2015;336755
411995;Pontal do Paraná;2015;24657
412000;Porecatu;2015;13603
412010;Porto Amazonas;2015;4740
412015;Porto Barreiro;2015;3458
412020;Porto Rico;2015;2569
412030;Porto Vitória;2015;4080
412033;Prado Ferreira;2015;3643
412035;Pranchita;2015;5415
412040;Presidente Castelo Branco;2015;5118
412050;Primeiro de Maio;2015;11090
412060;Prudentópolis;2015;51110
412065;Quarto Centenário;2015;4707
412070;Quatiguá;2015;7333
412080;Quatro Barras;2015;22096
412085;Quatro Pontes;2015;3955
412090;Quedas do Iguaçu;2015;32828
412100;Querência do Norte;2015;12099
412110;Quinta do Sol;2015;4846
412120;Quitandinha;2015;18334
412125;Ramilândia;2015;4348
412130;Rancho Alegre;2015;3908
412135;Rancho Alegre D'Oeste;2015;2765
412140;Realeza;2015;16809
412150;Rebouças;2015;14705
412160;Renascença;2015;6867
412170;Reserva;2015;26255
412175;Reserva do Iguaçu;2015;7764
412180;Ribeirão Claro;2015;10767
412190;Ribeirão do Pinhal;2015;13367
412200;Rio Azul;2015;14903
412210;Rio Bom;2015;3291
412215;Rio Bonito do Iguaçu;2015;13330
412217;Rio Branco do Ivaí;2015;4043
412220;Rio Branco do Sul;2015;31896
412230;Rio Negro;2015;33166
412240;Rolândia;2015;63239
412250;Roncador;2015;10697
412260;Rondon;2015;9398
412265;Rosário do Ivaí;2015;5190
412270;Sabáudia;2015;6558
412280;Salgado Filho;2015;3982
412290;Salto do Itararé;2015;5088
412300;Salto do Lontra;2015;14422
412310;Santa Amélia;2015;3569
412320;Santa Cecília do Pavão;2015;3504
412330;Santa Cruz de Monte Castelo;2015;8000
412340;Santa Fé;2015;11420
412350;Santa Helena;2015;25337
412360;Santa Inês;2015;1710
412370;Santa Isabel do Ivaí;2015;8727
412380;Santa Izabel do Oeste;2015;14100
412382;Santa Lúcia;2015;3897
412385;Santa Maria do Oeste;2015;10636
412390;Santa Mariana;2015;12148
412395;Santa Mônica;2015;3831
412402;Santa Tereza do Oeste;2015;10316
412405;Santa Terezinha de Itaipu;2015;22490
412400;Santana do Itararé;2015;5152
412410;Santo Antônio da Platina;2015;44919
412420;Santo Antônio do Caiuá;2015;2703
412430;Santo Antônio do Paraíso;2015;2260
412440;Santo Antônio do Sudoeste;2015;19771
412450;Santo Inácio;2015;5410
412460;São Carlos do Ivaí;2015;6702
412470;São Jerônimo da Serra;2015;11344
412480;São João;2015;10493
412490;São João do Caiuá;2015;5932
412500;São João do Ivaí;2015;10898
412510;São João do Triunfo;2015;14615
412520;São Jorge d'Oeste;2015;9146
412530;São Jorge do Ivaí;2015;5584
412535;São Jorge do Patrocínio;2015;5871
412540;São José da Boa Vista;2015;6398
412545;São José das Palmeiras;2015;3766
412550;São José dos Pinhais;2015;299550
412555;São Manoel do Paraná;2015;2151
412560;São Mateus do Sul;2015;44415
412570;São Miguel do Iguaçu;2015;26936
412575;São Pedro do Iguaçu;2015;6217
412580;São Pedro do Ivaí;2015;10711
412590;São Pedro do Paraná;2015;2414
412600;São Sebastião da Amoreira;2015;8829
412610;São Tomé;2015;5605
412620;Sapopema;2015;6796
412625;Sarandi;2015;90205
412627;Saudade do Iguaçu;2015;5336
412630;Sengés;2015;19086
412635;Serranópolis do Iguaçu;2015;4567
412640;Sertaneja;2015;5571
412650;Sertanópolis;2015;16184
412660;Siqueira Campos;2015;20047
412665;Sulina;2015;3194
412667;Tamarana;2015;13785
412670;Tamboara;2015;4960
412680;Tapejara;2015;15624
412690;Tapira;2015;5722
412700;Teixeira Soares;2015;11538
412710;Telêmaco Borba;2015;75570
412720;Terra Boa;2015;16651
412730;Terra Rica;2015;16231
412740;Terra Roxa;2015;17310
412750;Tibagi;2015;20173
412760;Tijucas do Sul;2015;15967
412770;Toledo;2015;132269
412780;Tomazina;2015;8382
412785;Três Barras do Paraná;2015;12049
412788;Tunas do Paraná;2015;7714
412790;Tuneiras do Oeste;2015;8700
412795;Tupãssi;2015;8139
412796;Turvo;2015;13467
412800;Ubiratã;2015;21444
412810;Umuarama;2015;107644
412820;União da Vitória;2015;55870
412830;Uniflor;2015;2565
412840;Uraí;2015;11485
412853;Ventania;2015;11125
412855;Vera Cruz do Oeste;2015;8800
412860;Verê;2015;7601
412865;Virmond;2015;4026
412870;Vitorino;2015;6752
412850;Wenceslau Braz;2015;19533
412880;Xambrê;2015;5879
420005;Abdon Batista;2015;2623
420010;Abelardo Luz;2015;17673
420020;Agrolândia;2015;10245
420030;Agronômica;2015;5293
420040;Água Doce;2015;7115
420050;Águas de Chapecó;2015;6363
420055;Águas Frias;2015;2403
420060;Águas Mornas;2015;6099
420070;Alfredo Wagner;2015;9827
420075;Alto Bela Vista;2015;1983
420080;Anchieta;2015;5973
420090;Angelina;2015;5041
420100;Anita Garibaldi;2015;7863
420110;Anitápolis;2015;3246
420120;Antônio Carlos;2015;8098
420125;Apiúna;2015;10298
420127;Arabutã;2015;4265
420130;Araquari;2015;32367
420140;Araranguá;2015;65608
420150;Armazém;2015;8321
420160;Arroio Trinta;2015;3555
420165;Arvoredo;2015;2266
420170;Ascurra;2015;7762
420180;Atalanta;2015;3275
420190;Aurora;2015;5662
420195;Balneário Arroio do Silva;2015;11587
420205;Balneário Barra do Sul;2015;9802
420200;Balneário Camboriú;2015;127828
420207;Balneário Gaivota;2015;9815
421280;Balneário Piçarras;2015;20565
422000;Balneário Rincão;2015;11988
420208;Bandeirante;2015;2802
420209;Barra Bonita;2015;1785
420210;Barra Velha;2015;26307
420213;Bela Vista do Toldo;2015;6233
420215;Belmonte;2015;2694
420220;Benedito Novo;2015;11140
420230;Biguaçu;2015;64328
420240;Blumenau;2015;338035
420243;Bocaina do Sul;2015;3416
420250;Bom Jardim da Serra;2015;4620
420253;Bom Jesus;2015;2812
420257;Bom Jesus do Oeste;2015;2151
420260;Bom Retiro;2015;9576
420245;Bombinhas;2015;17430
420270;Botuverá;2015;4931
420280;Braço do Norte;2015;31687
420285;Braço do Trombudo;2015;3645
420287;Brunópolis;2015;2633
420290;Brusque;2015;122463
420300;Caçador;2015;75626
420310;Caibi;2015;6229
420315;Calmon;2015;3390
420320;Camboriú;2015;74243
420330;Campo Alegre;2015;11963
420340;Campo Belo do Sul;2015;7280
420350;Campo Erê;2015;8973
420360;Campos Novos;2015;34968
420370;Canelinha;2015;11589
420380;Canoinhas;2015;54056
420325;Capão Alto;2015;2648
420390;Capinzal;2015;22075
420395;Capivari de Baixo;2015;23605
420400;Catanduvas;2015;10349
420410;Caxambu do Sul;2015;4018
420415;Celso Ramos;2015;2768
420417;Cerro Negro;2015;3355
420419;Chapadão do Lageado;2015;2904
420420;Chapecó;2015;205279
420425;Cocal do Sul;2015;16116
420430;Concórdia;2015;72464
